Size,Type,BubbleSortTime,MergeSortTime,QuickSortTime,Status
4120,random,9.69016,2.57058,0.15712,Success
4120,sorted,5.09258,2.59338,6.73468,Success
4120,partially_sorted,8.19688,2.41192,0.13468,Success
4120,reverse_sorted,12.5762,2.3933,5.82094,Success
4130,random,9.10274,2.57668,0.15046,Success
4130,sorted,4.81012,2.27868,6.12294,Success
4130,partially_sorted,8.24406,2.52236,0.14724,Success
4130,reverse_sorted,12.2048,2.3328,5.80814,Success
4140,random,9.23976,2.51984,0.15508,Success
4140,sorted,4.82686,2.3226,6.02074,Success
4140,partially_sorted,8.03482,2.5333,0.1743,Success
4140,reverse_sorted,12.2158,2.37118,5.6343,Success
4150,random,9.22658,2.50298,0.1504,Success
4150,sorted,4.85756,2.2585,6.01886,Success
4150,partially_sorted,7.62126,2.3627,0.1542,Success
4150,reverse_sorted,11.8303,2.27164,5.6412,Success
4160,random,8.7961,2.4738,0.1588,Success
4160,sorted,4.62008,2.26848,6.03446,Success
4160,partially_sorted,7.51436,2.3614,0.15714,Success
4160,reverse_sorted,11.5927,2.28916,5.48486,Success
4170,random,8.60768,2.40888,0.1366,Success
4170,sorted,4.50382,2.25778,6.0999,Success
4170,partially_sorted,7.47798,2.31368,0.10976,Success
4170,reverse_sorted,11.2768,2.29632,5.44202,Success
4180,random,8.67622,2.50928,0.14274,Success
4180,sorted,4.65588,2.30654,5.82704,Success
4180,partially_sorted,7.48074,2.41374,0.09534,Success
4180,reverse_sorted,11.5208,2.27936,5.36948,Success
4190,random,8.61206,2.44074,0.14782,Success
4190,sorted,4.54352,2.2786,5.72348,Success
4190,partially_sorted,7.6108,2.4688,0.12048,Success
4190,reverse_sorted,11.306,2.28194,5.2814,Success
4200,random,8.43702,2.44024,0.1283,Success
4200,sorted,5.18944,2.51862,6.52662,Success
4200,partially_sorted,8.14064,2.40696,0.15404,Success
4200,reverse_sorted,12.9422,2.35764,5.99696,Success
4210,random,9.68054,2.58696,0.15468,Success
4210,sorted,4.96374,2.4758,6.2438,Success
4210,partially_sorted,8.2489,2.4462,0.16268,Success
4210,reverse_sorted,12.1346,2.4282,5.77004,Success
4220,random,9.15916,2.556,0.1544,Success
4220,sorted,4.762,2.34086,5.91496,Success
4220,partially_sorted,7.60674,2.43948,0.17308,Success
4220,reverse_sorted,11.6994,2.34424,5.46634,Success
4230,random,8.656,2.48442,0.13952,Success
4230,sorted,4.53894,2.2814,5.68864,Success
4230,partially_sorted,7.3278,2.43458,0.1106,Success
4230,reverse_sorted,11.2873,2.30964,5.35578,Success
4240,random,8.45284,2.51404,0.13394,Success
4240,sorted,4.4593,2.31224,5.58314,Success
4240,partially_sorted,7.10512,2.30402,0.1097,Success
4240,reverse_sorted,11.1262,2.35702,5.33844,Success
4250,random,8.45988,2.42626,0.13054,Success
4250,sorted,4.4275,2.3166,5.64902,Success
4250,partially_sorted,7.25658,2.41912,0.10842,Success
4250,reverse_sorted,10.9782,2.34602,5.21376,Success
4260,random,8.3855,2.4073,0.13518,Success
4260,sorted,4.45422,2.31148,5.599,Success
4260,partially_sorted,7.484,2.40842,0.1314,Success
4260,reverse_sorted,11.5506,2.28456,5.36308,Success
4270,random,8.67848,2.49298,0.14656,Success
4270,sorted,4.51576,2.33792,6.21588,Success
4270,partially_sorted,7.13346,2.36384,0.14598,Success
4270,reverse_sorted,11.3044,2.37026,5.39838,Success
4280,random,9.00038,2.54742,0.1464,Success
4280,sorted,5.34704,2.34632,6.08734,Success
4280,partially_sorted,7.78004,2.42708,0.09872,Success
4280,reverse_sorted,12.1145,2.33378,5.54118,Success
4290,random,9.05338,2.6378,0.14298,Success
4290,sorted,5.2883,2.44802,6.54562,Success
4290,partially_sorted,8.98026,2.56368,0.1913,Success
4290,reverse_sorted,13.0747,2.58306,6.15382,Success
4300,random,9.92512,2.79544,0.1472,Success
4300,sorted,5.13776,2.36288,6.64534,Success
4300,partially_sorted,8.10128,2.53748,0.12346,Success
4300,reverse_sorted,12.4077,2.48126,5.82024,Success
4310,random,9.43842,2.6217,0.14204,Success
4310,sorted,4.8076,2.44092,6.64662,Success
4310,partially_sorted,7.88744,2.42806,0.11692,Success
4310,reverse_sorted,12.0515,2.36608,5.71924,Success
4320,random,8.95588,2.52498,0.1422,Success
4320,sorted,4.86534,2.42212,6.10556,Success
4320,partially_sorted,8.2145,2.6052,0.14012,Success
4320,reverse_sorted,13.2174,2.48538,6.4747,Success
4330,random,10.3104,2.80636,0.17136,Success
4330,sorted,7.52402,2.82664,8.09572,Success
4330,partially_sorted,9.89598,2.94594,0.17282,Success
4330,reverse_sorted,15.6939,2.8666,7.93,Success
4340,random,12.397,3.05144,0.19344,Success
4340,sorted,6.32706,2.58914,7.82092,Success
4340,partially_sorted,11.5754,2.76732,0.13792,Success
4340,reverse_sorted,15.2481,2.60078,7.30692,Success
4350,random,11.2236,3.07634,0.18624,Success
4350,sorted,5.69896,2.56762,7.78572,Success
4350,partially_sorted,8.8352,2.5382,0.13332,Success
4350,reverse_sorted,13.4484,2.50608,6.4142,Success
4360,random,10.1551,2.60742,0.15586,Success
4360,sorted,5.17684,2.44482,6.66754,Success
4360,partially_sorted,8.32254,2.47192,0.13102,Success
4360,reverse_sorted,12.8636,2.45716,5.90752,Success
4370,random,9.76628,2.57974,0.15322,Success
4370,sorted,5.0688,2.4176,6.5759,Success
4370,partially_sorted,7.6639,2.55584,0.11428,Success
4370,reverse_sorted,12.5812,2.48314,5.9585,Success
4380,random,9.698,2.5814,0.15814,Success
4380,sorted,5.18816,2.57918,6.93646,Success
4380,partially_sorted,8.46046,2.63142,0.13702,Success
4380,reverse_sorted,13.3598,2.46198,6.15284,Success
4390,random,10.2052,2.64746,0.16058,Success
4390,sorted,5.44376,2.51142,7.09862,Success
4390,partially_sorted,8.38496,2.56226,0.14102,Success
4390,reverse_sorted,13.4063,2.39642,6.08826,Success
4400,random,9.96468,2.58114,0.1507,Success
4400,sorted,5.1981,2.57748,6.65276,Success
4400,partially_sorted,8.60452,2.49934,0.12576,Success
4400,reverse_sorted,13.1456,2.38384,6.04584,Success
4410,random,10.2899,2.89342,0.19756,Success
4410,sorted,5.4591,2.51546,7.0462,Success
4410,partially_sorted,8.82238,2.56564,0.13286,Success
4410,reverse_sorted,13.0433,2.37874,5.6488,Success
4420,random,8.63972,2.44288,0.13512,Success
4420,sorted,4.52948,2.30596,5.67926,Success
4420,partially_sorted,7.23108,2.32094,0.11908,Success
4420,reverse_sorted,11.2995,2.35534,5.25294,Success
4430,random,8.79826,2.53476,0.12892,Success
4430,sorted,4.56004,2.34044,5.7952,Success
4430,partially_sorted,7.43316,2.36302,0.09256,Success
4430,reverse_sorted,11.37,2.51002,5.28718,Success
4440,random,8.7814,2.51778,0.13686,Success
4440,sorted,4.5013,2.38618,5.79406,Success
4440,partially_sorted,7.19112,2.40596,0.1115,Success
4440,reverse_sorted,11.6726,2.36856,5.38172,Success
4450,random,8.98666,2.46656,0.1346,Success
4450,sorted,4.68628,2.369,6.0164,Success
4450,partially_sorted,7.44038,2.4392,0.14958,Success
4450,reverse_sorted,11.4277,2.37968,5.4149,Success
4460,random,8.80162,2.49252,0.12814,Success
4460,sorted,4.61242,2.34008,5.80834,Success
4460,partially_sorted,7.48148,2.46412,0.10248,Success
4460,reverse_sorted,11.5055,2.39634,5.44524,Success
4470,random,8.94156,2.4651,0.13722,Success
4470,sorted,4.753,2.40244,6.10386,Success
4470,partially_sorted,7.41874,2.38978,0.13348,Success
4470,reverse_sorted,11.671,2.38474,5.68316,Success
4480,random,9.19984,2.48404,0.14412,Success
4480,sorted,4.89376,2.3405,6.75944,Success
4480,partially_sorted,7.8867,2.5816,0.11652,Success
4480,reverse_sorted,12.0104,2.38728,5.5179,Success
4490,random,8.8397,2.5023,0.14108,Success
4490,sorted,4.97608,2.35826,6.00002,Success
4490,partially_sorted,7.68004,2.44482,0.16554,Success
4490,reverse_sorted,11.7529,2.39148,5.58976,Success
4500,random,8.9029,2.50954,0.14456,Success
4500,sorted,4.71922,2.31366,5.91122,Success
4500,partially_sorted,7.4798,2.45086,0.17146,Success
4500,reverse_sorted,11.8019,2.41416,5.50174,Success
4510,random,8.91574,2.57218,0.14814,Success
4510,sorted,4.78998,2.42998,5.83948,Success
4510,partially_sorted,7.61614,2.3778,0.13014,Success
4510,reverse_sorted,11.7062,2.43916,5.39676,Success
4520,random,9.0011,2.56762,0.15054,Success
4520,sorted,4.73038,2.39594,6.22,Success
4520,partially_sorted,7.72288,2.37332,0.12488,Success
4520,reverse_sorted,12.324,2.48124,5.69302,Success
4530,random,8.95468,2.56298,0.13908,Success
4530,sorted,4.86488,2.3367,6.08074,Success
4530,partially_sorted,8.11104,2.41878,0.1222,Success
4530,reverse_sorted,12.3416,2.36686,5.7342,Success
4540,random,9.11092,2.59992,0.1499,Success
4540,sorted,4.96796,2.4814,6.52096,Success
4540,partially_sorted,7.91066,2.52924,0.12162,Success
4540,reverse_sorted,12.0643,2.37674,5.62492,Success
4550,random,9.41584,2.65234,0.14504,Success
4550,sorted,5.04836,2.51402,6.81196,Success
4550,partially_sorted,8.75588,2.64426,0.2362,Success
4550,reverse_sorted,12.2124,2.42666,5.80792,Success
4560,random,9.42146,2.53528,0.14206,Success
4560,sorted,4.90762,2.46486,6.11866,Success
4560,partially_sorted,7.6792,2.50746,0.11096,Success
4560,reverse_sorted,12.1728,2.43574,5.76316,Success
4570,random,9.67832,2.54824,0.14062,Success
4570,sorted,5.17836,2.43192,6.40616,Success
4570,partially_sorted,8.09638,2.47816,0.13606,Success
4570,reverse_sorted,12.3592,2.49724,5.78068,Success
4580,random,9.2588,2.52456,0.1453,Success
4580,sorted,5.00336,2.47178,6.22478,Success
4580,partially_sorted,7.75368,2.46456,0.12574,Success
4580,reverse_sorted,12.4351,2.48684,5.83762,Success
4590,random,9.50944,2.58308,0.13462,Success
4590,sorted,4.904,2.36436,6.65574,Success
4590,partially_sorted,8.20766,2.46474,0.1309,Success
4590,reverse_sorted,12.2649,2.43212,5.81642,Success
4600,random,9.5105,2.67968,0.14678,Success
4600,sorted,5.0483,2.4444,6.71858,Success
4600,partially_sorted,7.97476,2.49358,0.14816,Success
4600,reverse_sorted,12.3167,2.45526,5.8901,Success
4610,random,9.62262,2.64554,0.14452,Success
4610,sorted,4.97238,2.36556,6.66856,Success
4610,partially_sorted,7.82028,2.60914,0.14946,Success
4610,reverse_sorted,12.4878,2.41948,6.0098,Success
4620,random,9.81648,2.57212,0.13594,Success
4620,sorted,5.90296,2.56794,8.37184,Success
4620,partially_sorted,8.0248,2.56718,0.14958,Success
4620,reverse_sorted,12.3782,2.47646,5.95994,Success
4630,random,9.8397,2.57838,0.14416,Success
4630,sorted,5.20434,2.37474,6.81796,Success
4630,partially_sorted,8.04944,2.61142,0.12472,Success
4630,reverse_sorted,12.6704,2.53608,6.03056,Success
4640,random,9.94738,2.66418,0.14802,Success
4640,sorted,5.24368,2.5804,6.4792,Success
4640,partially_sorted,8.65212,2.6379,0.12934,Success
4640,reverse_sorted,13.5412,2.52774,6.30716,Success
4650,random,10.4481,2.75524,0.15226,Success
4650,sorted,5.45584,2.58982,7.40222,Success
4650,partially_sorted,8.80012,2.5751,0.15048,Success
4650,reverse_sorted,13.7589,2.59016,6.43082,Success
4660,random,11.3417,2.90338,0.1636,Success
4660,sorted,5.68992,2.8508,7.7634,Success
4660,partially_sorted,9.54946,2.68088,0.15288,Success
4660,reverse_sorted,14.5017,2.56478,6.85618,Success
4670,random,11.1607,2.79946,0.16512,Success
4670,sorted,5.79032,2.50758,7.9968,Success
4670,partially_sorted,9.48164,2.70626,0.13292,Success
4670,reverse_sorted,14.5547,2.65288,6.7934,Success
4680,random,11.1738,2.75414,0.16252,Success
4680,sorted,5.81086,2.48368,7.52882,Success
4680,partially_sorted,10.3003,2.74792,0.12718,Success
4680,reverse_sorted,15.3488,2.6592,7.30234,Success
4690,random,11.9382,2.75424,0.17936,Success
4690,sorted,6.25814,2.62552,7.87544,Success
4690,partially_sorted,10.3047,2.68082,0.12722,Success
4690,reverse_sorted,15.2809,2.58214,7.16768,Success
4700,random,11.7044,2.92092,0.17374,Success
4700,sorted,6.10754,2.53426,7.51696,Success
4700,partially_sorted,10.0776,2.65046,0.1463,Success
4700,reverse_sorted,13.7817,2.53722,6.16592,Success
4710,random,9.94566,2.67608,0.14382,Success
4710,sorted,5.2546,2.54008,6.45344,Success
4710,partially_sorted,8.21208,2.54674,0.16664,Success
4710,reverse_sorted,13.0373,2.5327,6.06716,Success
4720,random,9.799,2.66906,0.14248,Success
4720,sorted,5.20248,2.43744,6.76902,Success
4720,partially_sorted,8.51022,2.52554,0.13782,Success
4720,reverse_sorted,13.3519,2.5109,6.38982,Success
4730,random,10.795,2.86028,0.15428,Success
4730,sorted,5.32764,2.49676,7.2084,Success
4730,partially_sorted,8.46054,2.55664,0.1257,Success
4730,reverse_sorted,13.0928,2.47042,6.12196,Success
4740,random,9.94362,2.71786,0.15366,Success
4740,sorted,5.44388,2.43284,6.59268,Success
4740,partially_sorted,8.48568,2.6191,0.12066,Success
4740,reverse_sorted,13.0766,2.45824,6.0339,Success
4750,random,9.8985,2.70868,0.16438,Success
4750,sorted,5.35102,2.44934,6.47214,Success
4750,partially_sorted,8.52498,2.6177,0.12264,Success
4750,reverse_sorted,13.2205,2.4587,6.0849,Success
4760,random,10.2143,2.74764,0.14546,Success
4760,sorted,5.27032,2.4783,6.63156,Success
4760,partially_sorted,8.44892,2.5907,0.1225,Success
4760,reverse_sorted,13.0513,2.54894,6.06856,Success
4770,random,10.1802,2.65502,0.15372,Success
4770,sorted,5.3537,2.73044,6.71012,Success
4770,partially_sorted,8.24542,2.60586,0.1729,Success
4770,reverse_sorted,13.0839,2.4351,6.10758,Success
4780,random,10.0628,2.82568,0.1551,Success
4780,sorted,5.37462,2.62556,6.6592,Success
4780,partially_sorted,8.53478,2.63314,0.13494,Success
4780,reverse_sorted,13.3904,2.49802,6.48184,Success
4790,random,10.2029,2.77424,0.16002,Success
4790,sorted,5.64396,2.45894,6.5319,Success
4790,partially_sorted,9.0386,2.72858,0.15226,Success
4790,reverse_sorted,13.8748,2.587,6.3988,Success
4800,random,10.3074,2.79318,0.15784,Success
4800,sorted,5.40696,2.615,6.72528,Success
4800,partially_sorted,8.69944,2.61278,0.16876,Success
4800,reverse_sorted,13.7674,2.56974,6.35234,Success
4810,random,10.4977,2.71788,0.1436,Success
4810,sorted,5.64828,2.46306,7.19088,Success
4810,partially_sorted,9.00002,2.60428,0.11058,Success
4810,reverse_sorted,13.5771,2.52666,6.35918,Success
4820,random,10.5349,2.7677,0.14854,Success
4820,sorted,5.31404,2.60366,6.86114,Success
4820,partially_sorted,8.6437,2.59314,0.13448,Success
4820,reverse_sorted,13.5476,2.57364,6.32242,Success
4830,random,10.6818,2.71816,0.15332,Success
4830,sorted,5.54664,2.52196,6.95844,Success
4830,partially_sorted,9.03176,2.6621,0.16484,Success
4830,reverse_sorted,13.955,2.74816,6.7695,Success
4840,random,10.6517,2.82426,0.1677,Success
4840,sorted,5.75614,2.59362,7.04688,Success
4840,partially_sorted,8.98498,2.60452,0.11746,Success
4840,reverse_sorted,13.6264,2.58222,6.33548,Success
4850,random,10.8416,2.7808,0.15298,Success
4850,sorted,5.70308,2.50808,7.30176,Success
4850,partially_sorted,9.18236,2.62826,0.1694,Success
4850,reverse_sorted,14.265,2.6425,6.49674,Success
4860,random,11.1204,2.77358,0.16314,Success
4860,sorted,5.65188,2.60678,7.02154,Success
4860,partially_sorted,8.91586,2.61808,0.14108,Success
4860,reverse_sorted,13.7026,2.64976,6.41392,Success
4870,random,10.961,2.68468,0.14856,Success
4870,sorted,5.45296,2.50828,7.57266,Success
4870,partially_sorted,9.22766,2.60372,0.15136,Success
4870,reverse_sorted,13.981,2.52614,6.54846,Success
4880,random,10.6816,2.6892,0.15828,Success
4880,sorted,5.7068,2.50622,7.23832,Success
4880,partially_sorted,9.00304,2.67352,0.10284,Success
4880,reverse_sorted,13.9774,2.53962,6.61718,Success
4890,random,10.9228,2.67392,0.15002,Success
4890,sorted,5.53146,2.6593,7.0224,Success
4890,partially_sorted,9.03162,2.6454,0.16624,Success
4890,reverse_sorted,14.1662,2.653,6.65336,Success
4900,random,11.4906,2.76414,0.15496,Success
4900,sorted,5.91846,2.9595,7.42572,Success
4900,partially_sorted,9.899,2.85136,0.17224,Success
4900,reverse_sorted,15.8506,2.6971,7.33416,Success
4910,random,12.2998,2.8234,0.16348,Success
4910,sorted,6.3118,2.7455,8.76272,Success
4910,partially_sorted,10.454,2.79904,0.1824,Success
4910,reverse_sorted,16.4902,2.70286,7.93064,Success
4920,random,13.6044,2.91768,0.18408,Success
4920,sorted,7.0023,2.7884,8.80804,Success
4920,partially_sorted,10.9514,2.9313,0.20244,Success
4920,reverse_sorted,17.167,2.78746,8.01182,Success
4930,random,12.9057,2.87032,0.17918,Success
4930,sorted,6.73914,2.82252,9.14864,Success
4930,partially_sorted,10.9934,2.7673,0.19328,Success
4930,reverse_sorted,16.9114,2.90598,8.1574,Success
4940,random,12.8528,2.96728,0.1752,Success
4940,sorted,6.65822,2.71376,8.34474,Success
4940,partially_sorted,10.6854,2.86296,0.12916,Success
4940,reverse_sorted,16.8328,2.71456,7.79016,Success
4950,random,13.1285,2.88362,0.17242,Success
4950,sorted,6.75216,2.7127,8.38832,Success
4950,partially_sorted,11.0907,2.84646,0.18122,Success
4950,reverse_sorted,16.844,2.71734,7.71278,Success
4960,random,12.8505,3.07974,0.17836,Success
4960,sorted,6.53654,2.7894,8.51858,Success
4960,partially_sorted,10.5952,2.81842,0.13716,Success
4960,reverse_sorted,16.5191,2.77428,7.76146,Success
4970,random,12.9551,2.88174,0.17498,Success
4970,sorted,6.95014,2.74206,9.88606,Success
4970,partially_sorted,11.4357,3.06046,0.18922,Success
4970,reverse_sorted,17.7039,2.74488,8.14042,Success
4980,random,13.2163,3.06344,0.18388,Success
4980,sorted,6.8324,2.77776,8.5129,Success
4980,partially_sorted,11.1405,2.93862,0.15522,Success
4980,reverse_sorted,17.1727,2.71924,7.96646,Success
4990,random,13.3371,3.0059,0.18434,Success
4990,sorted,6.832,2.77166,8.98186,Success
4990,partially_sorted,11.1102,2.87252,0.15522,Success
4990,reverse_sorted,16.8049,2.7826,7.80042,Success
5000,random,12.9982,2.98248,0.1765,Success
5000,sorted,6.84356,2.78968,8.3524,Success
5000,partially_sorted,10.7728,2.82738,0.17868,Success
5000,reverse_sorted,16.76,2.7445,7.71756,Success
