Size,Type,BubbleSortTime,MergeSortTime,QuickSortTime,Status
4120,sorted,3.92882,0.47696,4.92152,Success
4120,partially_sorted,6.29004,0.50662,0.07724,Success
4120,reverse_sorted,9.78018,0.49502,4.56112,Success
4130,random,7.40814,0.60966,0.11566,Success
4130,sorted,3.94108,0.46724,4.91288,Success
4130,partially_sorted,6.0669,0.52612,0.09218,Success
4130,reverse_sorted,9.84848,0.5013,4.55384,Success
4140,random,7.44724,0.6289,0.11538,Success
4140,sorted,4.0052,0.48124,4.9566,Success
4140,partially_sorted,6.22,0.52772,0.12702,Success
4140,reverse_sorted,10.0199,0.47252,4.46846,Success
4150,random,7.4769,0.62408,0.12236,Success
4150,sorted,3.98346,0.47422,4.9285,Success
4150,partially_sorted,6.28928,0.51912,0.08754,Success
4150,reverse_sorted,9.86942,0.4628,4.57638,Success
4160,random,7.86898,0.6467,0.12446,Success
4160,sorted,4.25954,0.50608,5.35352,Success
4160,partially_sorted,6.62882,0.60942,0.11078,Success
4160,reverse_sorted,9.85642,0.47044,4.48978,Success
4170,random,7.7223,0.73968,0.1219,Success
4170,sorted,4.04154,0.4897,5.05798,Success
4170,partially_sorted,6.6852,0.52474,0.08332,Success
4170,reverse_sorted,9.91074,0.49026,4.72012,Success
4180,random,7.6257,0.62428,0.11878,Success
4180,sorted,4.06874,0.4915,5.03764,Success
4180,partially_sorted,6.47924,0.5197,0.09334,Success
4180,reverse_sorted,10.0552,0.46698,4.72532,Success
4190,random,7.5439,0.63216,0.12058,Success
4190,sorted,4.09464,0.4998,5.10166,Success
4190,partially_sorted,6.40194,0.51978,0.07616,Success
4190,reverse_sorted,10.0764,0.50446,4.67264,Success
4200,random,7.54408,0.62694,0.11892,Success
4200,sorted,4.12038,0.51872,5.12416,Success
4200,partially_sorted,6.33842,0.5188,0.16858,Success
4200,reverse_sorted,10.0811,0.48176,4.7223,Success
4210,random,7.58096,0.62978,0.11572,Success
4210,sorted,4.13466,0.48408,5.20504,Success
4210,partially_sorted,6.62672,0.5409,0.08826,Success
4210,reverse_sorted,10.1814,0.48574,4.90326,Success
4220,random,7.72994,0.62966,0.1144,Success
4220,sorted,4.24872,0.51394,5.1832,Success
4220,partially_sorted,6.53932,0.5964,0.11908,Success
4220,reverse_sorted,10.2447,0.5134,4.86948,Success
4230,random,7.86768,0.642,0.11992,Success
4230,sorted,4.10676,0.52622,5.17418,Success
4230,partially_sorted,6.66378,0.53316,0.10096,Success
4230,reverse_sorted,10.2728,0.48116,4.8563,Success
4240,random,7.8872,0.62684,0.11838,Success
4240,sorted,4.19542,0.48794,5.28628,Success
4240,partially_sorted,7.10482,0.54956,0.10346,Success
4240,reverse_sorted,10.7081,0.5041,4.81954,Success
4250,random,8.15498,0.66572,0.12966,Success
4250,sorted,4.38498,0.53876,5.91826,Success
4250,partially_sorted,8.22268,0.6975,0.12182,Success
4250,reverse_sorted,11.4319,0.69538,5.67642,Success
4260,random,8.46664,0.67202,0.12806,Success
4260,sorted,4.30414,0.5265,5.33198,Success
4260,partially_sorted,7.03156,0.52544,0.1,Success
4260,reverse_sorted,11.0019,0.53306,4.92274,Success
4270,random,7.9784,0.64902,0.11836,Success
4270,sorted,4.35106,0.50492,5.56628,Success
4270,partially_sorted,6.74952,0.53144,0.12084,Success
4270,reverse_sorted,10.7126,0.50716,4.90808,Success
4280,random,8.18788,0.68886,0.12472,Success
4280,sorted,4.3565,0.50014,5.34708,Success
4280,partially_sorted,6.95896,0.56062,0.09436,Success
4280,reverse_sorted,10.629,0.4828,4.72994,Success
4290,random,7.9149,0.68212,0.1209,Success
4290,sorted,4.26114,0.49026,5.58774,Success
4290,partially_sorted,7.14828,0.55552,0.08944,Success
4290,reverse_sorted,10.6079,0.53034,4.98162,Success
4300,random,7.96822,0.67666,0.12574,Success
4300,sorted,4.53722,0.5213,5.85144,Success
4300,partially_sorted,7.58764,0.64712,0.09228,Success
4300,reverse_sorted,11.4151,0.53114,5.35534,Success
4310,random,8.25408,0.6682,0.12824,Success
4310,sorted,4.4512,0.52034,5.73684,Success
4310,partially_sorted,7.01172,0.59452,0.11806,Success
4310,reverse_sorted,10.699,0.49444,4.8982,Success
4320,random,8.01752,0.63746,0.12098,Success
4320,sorted,4.2818,0.4969,5.33126,Success
4320,partially_sorted,6.69802,0.56488,0.10146,Success
4320,reverse_sorted,10.8488,0.5014,4.95398,Success
4330,random,8.18886,0.64512,0.12612,Success
4330,sorted,4.38088,0.50184,5.47066,Success
4330,partially_sorted,6.94574,0.53302,0.09128,Success
4330,reverse_sorted,10.9064,0.50288,4.98708,Success
4340,random,10.6944,0.76316,0.13692,Success
4340,sorted,5.65092,0.68638,8.31454,Success
4340,partially_sorted,8.17432,0.59626,0.1072,Success
4340,reverse_sorted,11.5997,0.56034,5.50424,Success
4350,random,8.5965,0.68496,0.13312,Success
4350,sorted,4.46594,0.5044,5.57972,Success
4350,partially_sorted,6.98986,0.5365,0.12532,Success
4350,reverse_sorted,10.6317,0.5096,5.2357,Success
4360,random,8.28694,0.66688,0.12738,Success
4360,sorted,4.43038,0.50812,5.7996,Success
4360,partially_sorted,7.07926,0.54176,0.10084,Success
4360,reverse_sorted,10.6917,0.49588,5.12756,Success
4370,random,8.49942,0.66286,0.12484,Success
4370,sorted,4.48546,0.50684,5.63026,Success
4370,partially_sorted,7.3211,0.56634,0.1203,Success
4370,reverse_sorted,10.7422,0.49174,4.92556,Success
4380,random,8.5476,0.67642,0.12778,Success
4380,sorted,4.56668,0.5626,6.13922,Success
4380,partially_sorted,7.24542,0.5781,0.14836,Success
4380,reverse_sorted,10.8553,0.50116,5.22066,Success
4390,random,8.4909,0.65246,0.12778,Success
4390,sorted,4.51496,0.51374,5.72764,Success
4390,partially_sorted,7.27852,0.55938,0.15366,Success
4390,reverse_sorted,10.774,0.52642,5.14026,Success
4400,random,8.49432,0.65148,0.12754,Success
4400,sorted,4.51454,0.50284,5.61396,Success
4400,partially_sorted,7.15192,0.55482,0.12718,Success
4400,reverse_sorted,10.9865,0.4969,5.18646,Success
4410,random,8.6035,0.66046,0.12682,Success
4410,sorted,4.57544,0.5353,6.0695,Success
4410,partially_sorted,7.531,0.55776,0.0923,Success
4410,reverse_sorted,10.9947,0.49788,5.20658,Success
4420,random,8.75938,0.67406,0.12714,Success
4420,sorted,4.4156,0.4925,5.9212,Success
4420,partially_sorted,7.50398,0.55532,0.09806,Success
4420,reverse_sorted,10.9985,0.49684,5.1672,Success
4430,random,8.7,0.72162,0.13156,Success
4430,sorted,4.85344,0.52144,6.02468,Success
4430,partially_sorted,7.12746,0.56994,0.09466,Success
4430,reverse_sorted,11.0103,0.4965,5.27944,Success
4440,random,8.72598,0.67426,0.12482,Success
4440,sorted,4.80274,0.52046,6.32184,Success
4440,partially_sorted,7.34452,0.57684,0.09546,Success
4440,reverse_sorted,11.1555,0.51712,5.19688,Success
4450,random,8.66246,0.69204,0.1306,Success
4450,sorted,4.53488,0.53128,5.6227,Success
4450,partially_sorted,7.13724,0.58034,0.09462,Success
4450,reverse_sorted,11.1029,0.5004,5.34532,Success
4460,random,8.63834,0.67776,0.13128,Success
4460,sorted,4.66272,0.51856,5.82594,Success
4460,partially_sorted,7.37254,0.5643,0.13402,Success
4460,reverse_sorted,11.6151,0.50796,5.4581,Success
4470,random,8.81812,0.66492,0.1295,Success
4470,sorted,4.76626,0.5292,6.09654,Success
4470,partially_sorted,7.59494,0.58968,0.10738,Success
4470,reverse_sorted,11.4805,0.5115,5.36596,Success
4480,random,8.86704,0.69472,0.12358,Success
4480,sorted,4.82314,0.52884,6.07086,Success
4480,partially_sorted,7.90468,0.56748,0.13434,Success
4480,reverse_sorted,11.6706,0.5165,5.44542,Success
4490,random,9.09864,0.70716,0.13444,Success
4490,sorted,4.65272,0.51284,6.08444,Success
4490,partially_sorted,7.69082,0.56248,0.12754,Success
4490,reverse_sorted,11.5609,0.54506,5.54318,Success
4500,random,8.9595,0.67078,0.12868,Success
4500,sorted,4.75368,0.5235,6.20576,Success
4500,partially_sorted,7.84148,0.57066,0.09378,Success
4500,reverse_sorted,11.9381,0.5133,5.69204,Success
4510,random,9.27934,0.69362,0.13304,Success
4510,sorted,4.82688,0.52666,6.0651,Success
4510,partially_sorted,7.7839,0.59432,0.09594,Success
4510,reverse_sorted,11.7925,0.5203,5.55088,Success
4520,random,9.22556,0.70064,0.1377,Success
4520,sorted,4.96838,0.5346,6.36098,Success
4520,partially_sorted,7.6317,0.5671,0.11436,Success
4520,reverse_sorted,11.8584,0.51124,5.46118,Success
4530,random,9.17524,0.68546,0.12984,Success
4530,sorted,4.92982,0.53372,6.23408,Success
4530,partially_sorted,7.59154,0.56034,0.09236,Success
4530,reverse_sorted,11.5015,0.51862,5.4117,Success
4540,random,9.26996,0.6909,0.13234,Success
4540,sorted,5.20558,0.58218,6.83226,Success
4540,partially_sorted,7.80054,0.58636,0.13032,Success
4540,reverse_sorted,11.9563,0.51848,5.69502,Success
4550,random,9.51486,0.6979,0.13644,Success
4550,sorted,4.78014,0.53178,6.26552,Success
4550,partially_sorted,7.55602,0.58538,0.1006,Success
4550,reverse_sorted,12.0722,0.53716,5.73688,Success
4560,random,9.56156,0.6995,0.14944,Success
4560,sorted,5.04456,0.53836,6.44086,Success
4560,partially_sorted,7.7942,0.62748,0.10014,Success
4560,reverse_sorted,12.0937,0.52762,5.81442,Success
4570,random,9.74916,0.70162,0.12968,Success
4570,sorted,4.9629,0.53384,6.13466,Success
4570,partially_sorted,8.07692,0.60166,0.16162,Success
4570,reverse_sorted,11.9958,0.52274,5.61686,Success
4580,random,9.52152,0.71686,0.13618,Success
4580,sorted,5.05552,0.54314,6.62726,Success
4580,partially_sorted,7.79738,0.57178,0.11376,Success
4580,reverse_sorted,11.93,0.5174,5.62386,Success
4590,random,9.20968,0.68314,0.13018,Success
4590,sorted,5.06346,0.53946,6.71892,Success
4590,partially_sorted,7.9745,0.60046,0.09074,Success
4590,reverse_sorted,12.3741,0.5468,6.3198,Success
4600,random,9.72094,0.71102,0.13306,Success
4600,sorted,5.13456,0.53712,6.38718,Success
4600,partially_sorted,7.9657,0.57444,0.09406,Success
4600,reverse_sorted,12.3802,0.5257,5.80326,Success
4610,random,9.75402,0.7092,0.13426,Success
4610,sorted,5.00612,0.53618,6.18588,Success
4610,partially_sorted,7.44424,0.58694,0.09562,Success
4610,reverse_sorted,11.9951,0.51342,5.73482,Success
4620,random,9.1642,0.6818,0.12974,Success
4620,sorted,5.04412,0.54754,6.33054,Success
4620,partially_sorted,8.05166,0.60764,0.10308,Success
4620,reverse_sorted,12.4158,0.5679,5.78426,Success
4630,random,9.79068,0.7254,0.13632,Success
4630,sorted,5.17806,0.54536,6.76914,Success
4630,partially_sorted,7.75684,0.5799,0.1002,Success
4630,reverse_sorted,12.609,0.5402,5.83884,Success
4640,random,9.74364,0.7118,0.14022,Success
4640,sorted,5.19064,0.5434,6.48522,Success
4640,partially_sorted,7.93276,0.58234,0.12738,Success
4640,reverse_sorted,12.4043,0.52226,5.8606,Success
4650,random,9.83324,0.71322,0.14018,Success
4650,sorted,5.06174,0.52828,6.31412,Success
4650,partially_sorted,8.08462,0.60152,0.0889,Success
4650,reverse_sorted,12.4869,0.527,5.86502,Success
4660,random,9.56632,0.68832,0.13712,Success
4660,sorted,5.09416,0.53484,6.41582,Success
4660,partially_sorted,8.07248,0.61362,0.0855,Success
4660,reverse_sorted,12.6227,0.5267,6.09528,Success
4670,random,9.80596,0.70738,0.1369,Success
4670,sorted,5.28548,0.55134,6.69532,Success
4670,partially_sorted,8.10628,0.60064,0.09188,Success
4670,reverse_sorted,13.4451,0.62868,6.41568,Success
4680,random,11.42,0.77774,0.1528,Success
4680,sorted,5.34368,0.5645,6.73032,Success
4680,partially_sorted,8.62802,0.60202,0.10758,Success
4680,reverse_sorted,12.7795,0.53186,5.9453,Success
4690,random,10.1897,0.72084,0.14204,Success
4690,sorted,5.0521,0.5376,6.42658,Success
4690,partially_sorted,8.32018,0.59926,0.1062,Success
4690,reverse_sorted,12.4991,0.5361,5.87914,Success
4700,random,10.197,0.73738,0.14156,Success
4700,sorted,5.33726,0.56938,6.56706,Success
4700,partially_sorted,8.15756,0.57398,0.10806,Success
4700,reverse_sorted,12.804,0.54476,5.9405,Success
4710,random,10.2105,0.71652,0.1461,Success
4710,sorted,5.37386,0.6353,6.77974,Success
4710,partially_sorted,8.52256,0.61062,0.10202,Success
4710,reverse_sorted,12.4761,0.5184,5.87468,Success
4720,random,9.84336,0.71382,0.14058,Success
4720,sorted,5.1548,0.5397,6.51954,Success
4720,partially_sorted,8.11994,0.5991,0.1623,Success
4720,reverse_sorted,12.5289,0.53736,5.9973,Success
4730,random,10.0197,0.74136,0.1382,Success
4730,sorted,5.17826,0.53848,6.4776,Success
4730,partially_sorted,8.3817,0.60912,0.09782,Success
4730,reverse_sorted,12.7131,0.54278,6.10222,Success
4740,random,9.66272,0.69682,0.13552,Success
4740,sorted,5.257,0.54324,6.59356,Success
4740,partially_sorted,8.26196,0.59616,0.09814,Success
4740,reverse_sorted,12.6662,0.54556,5.89494,Success
4750,random,9.9609,0.72164,0.14094,Success
4750,sorted,5.5296,0.56666,6.84142,Success
4750,partially_sorted,8.8239,0.61696,0.10206,Success
4750,reverse_sorted,13.3451,0.54412,6.38954,Success
4760,random,9.85486,0.7181,0.1427,Success
4760,sorted,5.43978,0.57522,6.98586,Success
4760,partially_sorted,8.77242,0.60952,0.09544,Success
4760,reverse_sorted,13.3446,0.54346,6.17002,Success
4770,random,10.3831,0.73288,0.14288,Success
4770,sorted,5.34466,0.54956,6.67486,Success
4770,partially_sorted,8.51788,0.61268,0.10634,Success
4770,reverse_sorted,13.5507,0.54408,6.27,Success
4780,random,10.3994,0.74584,0.14812,Success
4780,sorted,5.56186,0.59198,7.02398,Success
4780,partially_sorted,8.83504,0.6005,0.1252,Success
4780,reverse_sorted,13.3081,0.55656,6.07524,Success
4790,random,10.7182,0.74118,0.1438,Success
4790,sorted,5.5513,0.56378,6.97216,Success
4790,partially_sorted,8.94006,0.64038,0.12226,Success
4790,reverse_sorted,13.3637,0.53724,6.14212,Success
4800,random,10.74,0.74586,0.14656,Success
4800,sorted,5.5881,0.56326,7.24818,Success
4800,partially_sorted,8.98288,0.6137,0.15532,Success
4800,reverse_sorted,13.1602,0.56206,6.11014,Success
4810,random,10.5425,0.71468,0.13942,Success
4810,sorted,5.3804,0.54782,7.4075,Success
4810,partially_sorted,8.63776,0.64754,0.14606,Success
4810,reverse_sorted,13.1763,0.54462,6.25662,Success
4820,random,10.574,0.7666,0.1423,Success
4820,sorted,5.35954,0.55338,6.97368,Success
4820,partially_sorted,8.46434,0.60438,0.11858,Success
4820,reverse_sorted,14.4727,0.58648,6.26562,Success
4830,random,10.3947,0.72806,0.13876,Success
4830,sorted,5.41004,0.598,6.81942,Success
4830,partially_sorted,9.03898,0.61818,0.11722,Success
4830,reverse_sorted,13.8662,0.58594,6.53904,Success
4840,random,11.0677,0.78466,0.15146,Success
4840,sorted,5.46418,0.56996,7.2721,Success
4840,partially_sorted,8.76996,0.66994,0.09604,Success
4840,reverse_sorted,13.5396,0.55146,6.24638,Success
4850,random,10.5668,0.76414,0.14754,Success
4850,sorted,5.46866,0.56562,7.09988,Success
4850,partially_sorted,9.03836,0.71096,0.15538,Success
4850,reverse_sorted,13.8859,0.5624,6.35162,Success
4860,random,10.9738,0.74758,0.14626,Success
4860,sorted,5.75624,0.58522,7.16526,Success
4860,partially_sorted,8.87888,0.63256,0.11944,Success
4860,reverse_sorted,13.9627,0.57588,6.3923,Success
4870,random,10.5852,0.76152,0.14436,Success
4870,sorted,5.52526,0.57746,7.0022,Success
4870,partially_sorted,8.86936,0.65052,0.1232,Success
4870,reverse_sorted,14.2056,0.57994,6.56358,Success
4880,random,11.1692,0.79044,0.15892,Success
4880,sorted,5.76412,0.58152,7.29312,Success
4880,partially_sorted,8.86206,0.63124,0.09838,Success
4880,reverse_sorted,13.9835,0.56982,6.48164,Success
4890,random,10.6388,0.72808,0.14364,Success
4890,sorted,5.74424,0.59902,7.30604,Success
4890,partially_sorted,9.28806,0.6466,0.19386,Success
4890,reverse_sorted,14.6033,0.61836,6.72064,Success
4900,random,11.2,0.7758,0.15024,Success
4900,sorted,5.74196,0.58214,7.1868,Success
4900,partially_sorted,9.4428,0.62978,0.10486,Success
4900,reverse_sorted,14.062,0.5708,6.57044,Success
4910,random,11.3438,0.7917,0.15402,Success
4910,sorted,5.57248,0.57242,7.14998,Success
4910,partially_sorted,9.1277,0.65074,0.12818,Success
4910,reverse_sorted,14.07,0.58566,6.50084,Success
4920,random,10.8516,0.7407,0.15256,Success
4920,sorted,5.76848,0.57626,7.31828,Success
4920,partially_sorted,9.03368,0.68632,0.11318,Success
4920,reverse_sorted,13.7742,0.58258,6.54186,Success
4930,random,11.4512,0.7852,0.1515,Success
4930,sorted,5.70174,0.59292,7.25432,Success
4930,partially_sorted,8.87544,0.62934,0.13752,Success
4930,reverse_sorted,14.0568,0.57256,6.62658,Success
4940,random,11.2281,0.774,0.1524,Success
4940,sorted,5.86696,0.6024,7.8494,Success
4940,partially_sorted,9.18746,0.62822,0.10394,Success
4940,reverse_sorted,14.903,0.58842,6.81696,Success
4950,random,11.2917,0.76874,0.15332,Success
4950,sorted,6.24346,0.56494,7.09478,Success
4950,partially_sorted,9.17436,0.61194,0.12224,Success
4950,reverse_sorted,14.066,0.59144,6.51496,Success
4960,random,11.0558,0.74432,0.14812,Success
4960,sorted,5.96272,0.61472,7.64194,Success
4960,partially_sorted,9.7732,0.6619,0.19776,Success
4960,reverse_sorted,14.4021,0.57008,6.6863,Success
4970,random,12.6192,0.85484,0.16252,Success
4970,sorted,5.89378,0.60166,7.73718,Success
4970,partially_sorted,9.57334,0.63202,0.10418,Success
4970,reverse_sorted,14.5827,0.5639,6.64914,Success
4980,random,11.4048,0.78842,0.152,Success
4980,sorted,5.8367,0.5833,7.43092,Success
4980,partially_sorted,9.51162,0.62328,0.109,Success
4980,reverse_sorted,14.7033,0.57604,6.73526,Success
4990,random,11.3046,0.7647,0.1536,Success
4990,sorted,5.70604,0.59792,7.39282,Success
4990,partially_sorted,9.5164,0.66878,0.13026,Success
4990,reverse_sorted,14.3272,0.60084,6.64294,Success
5000,random,11.4698,0.85584,0.14946,Success
5000,sorted,6.13702,0.61674,7.61892,Success
5000,partially_sorted,9.8883,0.65508,0.1121,Success
5000,reverse_sorted,14.6141,0.57954,6.72492,Success
